subplot,plot,year,dens_m2,cv_hgt,mean_hgt,sp_richness,shannon_sp,evenness_sp,effective_numbers,dens_ha,CWM_shade,CWM_drought,clear_intensity,grndwrk_intensity,logging_trail_intensity,planting_intensity,anti_browsing_intensity,spruce_share,IV,IVmax_species,year_f,cv_hgt_pos,cv_hgt_present,active_regeneration,region,country,country_name,IV_coniferous,IV_deciduous,x,y,plot_id,disturbance_year,disturbance_severity,elevation,slope,aspect,dist_to_edge
460_T4_TP_20250827,132,2025,0.5,0,0.7,1,0,0,1,5000,4.45,1.75,0.6,0,0.2,0.4,0.2,1,1,piab,2025,1e-04,0,0.3,,13,Czech Republic,1,0,4722326.041516,2969206.39066818,132,2020,0.877336144447327,590.580017089844,4.22266944252259,90,67
461_T2_AH_20250827,15_107,2025,0,0,0,0,0,0,1e-04,0,,,1,0.8,0.2,0,0,,,"",2025,1e-04,0,0,15,13,Czech Republic,0,0,4729541.76531481,2897870.70699864,15_107,2018,0.971755385398865,519.919128417969,1.0819190637489,90,60
461_T4_TP_20250827,132,2025,0.75,1.94248565072931e-16,0.7,1,0,0,1,7500,1.94,1.56,0.6,0,0.2,0.4,0.2,0,1,besp,2025,1.94248565072931e-16,1,0.3,,13,Czech Republic,0,1,4722346.03785667,2969206.36561493,132,2020,0.999309718608856,586.150024414063,4.22266944252259,90,60
462_T2_AH_20250827,15_107,2025,0,0,0,0,0,0,1e-04,0,,,1,0.8,0.2,0,0,,,"",2025,1e-04,0,0,15,13,Czech Republic,0,0,4729566.18718715,2897886.1953712,15_107,2018,0.971755385398865,519.919128417969,1.0819190637489,90,60
462_T4_TP_20250827,132,2025,1,0,0.5,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,2.5675,1.6075,0.6,0,0.2,0.4,0.2,0.5,0.75,besp,2025,1e-04,0,0.3,,13,Czech Republic,0.25,0.75,4722326.04040309,2969226.40596774,132,2020,0.999972522258759,590.580017089844,6.23561314769147,39.7550131885065,42
463_T2_AH_20250827,69,2025,0.75,0.757772228311384,1.6,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,3.61333333333333,1.68666666666667,0.6,0,0,0.6,0.6,0.5,0.520833333333333,piab,2025,0.757772228311384,1,0.6,,13,Czech Republic,0.520833333333333,0.479166666666667,4719745.80557621,2941126.4095559,69,2020,0.462589144706726,598.010009765625,8.44725338854921,166.277799289765,42
463_T4_TP_20250827,132,2025,0.75,0,0.5,1,0,0,1,7500,4.45,1.75,0.6,0,0.2,0.4,0.2,1,1,piab,2025,1e-04,0,0.3,,13,Czech Republic,1,0,4722306.04417715,2969206.39270198,132,2020,0.888195276260376,590.580017089844,0,90,60
464_T2_AH_20250827,69,2025,0.75,0,0.9,1,0,0,1,7500,4.45,1.75,0.6,0,0,0.6,0.6,1,1,piab,2025,1e-04,0,0.6,,13,Czech Republic,1,0,4719766.29900898,2941126.60091674,69,2020,0.997774064540863,598.010009765625,8.25273907933044,180,60
464_T4_TP_20250827,132,2025,0.5,0.353553390593274,0.4,2,0.693147180559945,1,2,5000,3.195,1.655,0.6,0,0.2,0.4,0.2,0.5,0.5625,piab,2025,0.353553390593274,1,0.3,,13,Czech Republic,0.5625,0.4375,4722326.02518954,2969186.39627389,132,2020,0.877336144447327,590.580017089844,4.22266944252259,90,67
465_T2_AH_20250827,69,2025,0.75,0.532938710021193,1.3,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,3.61333333333333,1.68666666666667,0.6,0,0,0.6,0.6,0.5,0.769230769230769,piab,2025,0.532938710021193,1,0.6,,13,Czech Republic,0.769230769230769,0.230769230769231,4719785.78363232,2941126.12986655,69,2020,0.997774064540863,598.010009765625,8.25273907933044,180,60
465_T4_TP_20250827,133,2025,0.5,0.372161463782394,0.95,2,0.693147180559945,1,2,5000,2.335,1.835,1,0,0,0.4,0.4,0,0.565789473684211,besp,2025,0.372161463782394,1,0.4,,13,Czech Republic,0,1,4721446.0695237,2962826.31579342,133,2020,0.999999701976776,526.385009765625,3.36381152554844,196.790329594727,67
466_T2_AH_20250827,69,2025,0,0,0,0,0,0,1e-04,0,,,0.6,0,0,0.6,0.6,,,"",2025,1e-04,0,0.6,,13,Czech Republic,0,0,4719766.05182361,2941106.27367702,69,2020,0.997774064540863,598.010009765625,8.25273907933044,180,60
466_T4_TP_20250827,133,2025,0.75,0.591300089671721,1.03333333333333,3,1.09861228866811,1,3,7500,2.99333333333333,2.09833333333333,1,0,0,0.4,0.4,0.333333333333333,0.440860215053763,besp,2025,0.591300089671721,1,0.4,,13,Czech Republic,0.311827956989247,0.688172043010753,4721465.99785923,2962826.38422993,133,2020,0.999999701976776,526.385009765625,3.36381152554844,196.790329594727,67
467_T2_AH_20250827,69,2025,0,0,0,0,0,0,1e-04,0,,,0.6,0,0,0.6,0.6,,,"",2025,1e-04,0,0.6,,13,Czech Republic,0,0,4719765.83116329,2941146.31337611,69,2018,0.380034387111664,606.712524414063,8.25273907933044,180,30
467_T4_TP_20250827,133,2025,1.75,0.260566416998786,1.88571428571429,2,0.796311640173813,1.14883485428092,2.21734745227321,17500,4.20428571428571,1.80142857142857,1,0,0,0.4,0.4,0.666666666666667,0.864177489177489,piab,2025,0.260566416998786,1,0.4,,13,Czech Republic,0.864177489177489,0.135822510822511,4721446.02784055,2962846.39921414,133,2020,0.999999701976776,526.385009765625,3.36381152554844,196.790329594727,67
468_T2_AH_20250827,26_180,2025,0,0,0,0,0,0,1e-04,0,,,1,1,0,1,1,,,"",2025,1e-04,0,1,26,13,Czech Republic,0,0,4697322.07283097,2965550.7405077,26_180,2018,0.987939357757568,472.827270507813,0.276207067622029,270,30
468_T4_TP_20250827,133,2025,0.25,0,1.7,1,0,0,1,2500,1.94,1.56,1,0,0,0.4,0.4,0,1,besp,2025,1e-04,0,0.4,,13,Czech Republic,0,1,4721426.05011127,2962826.37051769,133,2020,0.999997913837433,526.02001953125,4.56755074034312,192.270911060266,85
469_T2_AH_20250827,26_180,2025,1,0,3,1,0,0,1,10000,4.45,1.75,1,1,0,1,1,1,1,piab,2025,1e-04,0,1,26,13,Czech Republic,1,0,4697301.71976947,2965551.10949879,26_180,2018,0.993302941322327,472.538024902344,0.276207067622029,270,30
469_T4_TP_20250827,133,2025,0.5,1.01015254455221,1.75,2,0.693147180559945,1,2,5000,3.195,1.655,1,0,0,0.4,0.4,0.5,0.678571428571429,besp,2025,1.01015254455221,1,0.4,,13,Czech Republic,0.321428571428571,0.678571428571429,4721446.03027083,2962806.37503704,133,2020,0.999999105930328,523.662475585938,3.90920860607549,214.566551683848,85
470_T2_AH_20250827,26_180,2025,0.25,0,3,1,0,0,1,2500,4.45,1.75,1,1,0,1,1,1,1,piab,2025,1e-04,0,1,26,13,Czech Republic,1,0,4697301.68443126,2965570.74049358,26_180,2018,0.993302941322327,472.538024902344,0.276207067622029,270,30
470_T4_TP_20250827,26_132,2025,0.5,0,1.7,1,0,0,1,5000,1.67,4.34,1,1,0,1,1,0,1,pisy,2025,1e-04,0,1,26,13,Czech Republic,1,0,4716101.79721913,2965310.84030096,26_132,2019,0.599218487739563,518.855895996094,1.460903411118,123.392156497409,30
471_T2_AH_20250827,26_180,2025,0.75,0.640697921926155,1.8,2,1.09861228866811,1.58496250072116,3,7500,2.28333333333333,3.43666666666667,1,1,0,1,1,0,0.768518518518519,qusp,2025,0.640697921926155,1,1,26,13,Czech Republic,0.231481481481481,0.768518518518519,4697282.03733025,2965551.08465169,26_180,2020,0.986608564853668,472.538024902344,2.54444374517081e-14,90,30
471_T4_TP_20250827,26_132,2025,0.5,0,1.7,1,0,0,1,5000,1.67,4.34,1,1,0,1,1,0,1,pisy,2025,1e-04,0,1,26,13,Czech Republic,1,0,4716121.71639318,2965290.84916062,26_132,2020,0.993274033069611,518.855895996094,1.55435176835974,90,42
472_T2_AH_20250827,26_180,2025,1,0.526315789473684,2.375,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,3.985,2.05875,1,1,0,1,1,0.5,0.848684210526316,piab,2025,0.526315789473684,1,1,26,13,Czech Republic,0.848684210526316,0.151315789473684,4697301.49267663,2965530.44491292,26_180,2018,0.998365581035614,472.538024902344,3.33292295840093,5.17241054986578,30
472_T4_TP_20250827,26_132,2025,0.5,0.235702260395516,0.6,2,0.693147180559945,1,2,5000,3.25,1.98,1,1,0,1,1,0,0.541666666666667,fasy,2025,0.235702260395516,1,1,26,13,Czech Republic,0,1,4716101.70318734,2965290.79467031,26_132,2020,0.993274033069611,518.855895996094,1.55435176835974,90,42
473_T2_AH_20250827,26_183,2025,0.75,0,3,1,0,0,1,7500,2.59,2.985,1,1,0.2,1,1,0,1,qusp,2025,1e-04,0,1,26,13,Czech Republic,0,1,4697481.80407534,2966930.63945479,26_183,2020,0.999985814094543,422.725006103516,1.19931531111018,0,90
473_T4_TP_20250827,26_132,2025,1,0,1.2,1,0,0,1,10000,1.94,1.56,1,1,0,1,1,0,1,besp,2025,1e-04,0,1,26,13,Czech Republic,0,1,4716081.68282939,2965290.90971007,26_132,2020,0.999705255031586,518.855895996094,0,90,42
474_T2_AH_20250827,26_183,2025,0.75,0,3,1,0,0,1,7500,2.59,2.985,1,1,0.2,1,1,0,1,qusp,2025,1e-04,0,1,26,13,Czech Republic,0,1,4697462.3077546,2966930.75281484,26_183,2020,0.999999701976776,422.725006103516,2.56800647998193,45.058810119981,85
474_T4_TP_20250827,26_132,2025,0.25,0,1.7,1,0,0,1,2500,2.22,2.85,1,1,0,1,1,0,1,potr,2025,1e-04,0,1,26,13,Czech Republic,0,1,4716101.77660827,2965270.82692638,26_132,2020,0.999164819717407,518.855895996094,1.55435176835974,90,60
475_T2_AH_20250827,26_183,2025,1,0,3,1,0,0,1,10000,2.59,2.985,1,1,0.2,1,1,0,1,qusp,2025,1e-04,0,1,26,13,Czech Republic,0,1,4697461.72209894,2966911.17110543,26_183,2020,0.999986529350281,423.981109619141,3.54507551480757,59.2440557649148,60
475_T4_TP_20250827,26_147,2025,1,0.474226804123711,2.425,3,1.03972077083992,0.946394630357186,2.82842712474619,10000,2.1475,2.2325,1,1,1,1,1,0,0.559278350515464,lade,2025,0.474226804123711,1,1,26,13,Czech Republic,0.559278350515464,0.440721649484536,4707602.34326376,2971891.26053373,26_147,2019,0.999991118907928,570.031677246094,2.54444374517081e-14,270,95
476_T2_AH_20250827,26_183,2025,1,0.242990654205608,2.675,1,0.562335144618808,0,1.75476535060332,10000,4.45,1.75,1,1,0.2,1,1,1,1,piab,2025,0.242990654205608,1,1,26,13,Czech Republic,1,0,4697441.89273647,2966930.64466091,26_183,2020,0.999999701976776,422.725006103516,2.56800647998193,45.058810119981,85
476_T4_TP_20250827,26_147,2025,1,0.508352744540138,0.725,3,1.03972077083992,0.946394630357186,2.82842712474619,10000,2.0775,2.1625,1,1,1,1,1,0,0.491379310344828,sasp,2025,0.508352744540138,1,1,26,13,Czech Republic,0,1,4707601.43714331,2971875.18352482,26_147,2019,0.999977767467499,570.031677246094,2.54444374517081e-14,270,124
477_T2_AH_20250827,26_183,2025,1.5,0.306186217847897,0.8,2,0.450561208866305,0.650022421648354,1.5691925832142,15000,1.94666666666667,4.06,1,1,0.2,1,1,0,0.885416666666667,pisy,2025,0.306186217847897,1,1,26,13,Czech Republic,0.885416666666667,0.114583333333333,4697461.64410119,2966950.76413851,26_183,2020,0.999999701976776,422.725006103516,2.56800647998193,45.058810119981,85
477_T4_TP_20250827,26_147,2025,1.5,0.337060035387795,1.3,2,0.693147180559945,1,2,15000,3.59,1.93,1,1,1,1,1,0.5,0.576923076923077,piab,2025,0.337060035387795,1,1,26,13,Czech Republic,0.576923076923077,0.423076923076923,4707621.55504516,2971870.71114962,26_147,2020,0.999999523162842,570.031677246094,4.61763179422919,90,108
478_T2_AH_20250827,26_178,2025,0.25,0,0.3,1,0,0,1,2500,2.16,2.24,1,1,0.4,0.6,0.4,0,1,saca,2025,1e-04,0,0.5,26,13,Czech Republic,0,1,4677381.60157001,2955330.46659291,26_178,2019,0.997764527797699,651.132934570313,2.73332247288848,179.999999999998,95
478_T4_TP_20250827,26_147,2025,1.25,0.497929597731969,0.66,2,0.673011667009257,0.970950594454669,1.96013170420779,12500,3.446,1.674,1,1,1,1,1,0.5,0.709090909090909,piab,2025,0.497929597731969,1,1,26,13,Czech Republic,0.709090909090909,0.290909090909091,4707602.1288757,2971850.90922221,26_147,2019,0.999977767467499,570.031677246094,2.54444374517081e-14,270,124
479_T2_AH_20250827,26_178,2025,0,0,0,0,0,0,1e-04,0,,,1,1,0.4,0.6,0.4,,,"",2025,1e-04,0,0.5,26,13,Czech Republic,0,0,4677361.73147364,2955350.6411155,26_178,2020,0.999161839485168,651.132934570313,12.5508372838427,270,85
479_T4_TP_20250827,26_147,2025,2,0.368925277140807,0.575,5,1.55958115625988,0.969022255665134,4.75682846001088,20000,2.51625,2.09625,1,1,1,1,1,0.2,0.320652173913043,piab,2025,0.368925277140807,1,1,26,13,Czech Republic,0.554347826086957,0.445652173913044,4707582.34430706,2971871.61077844,26_147,2019,0.999977767467499,570.031677246094,2.54444374517081e-14,270,124
480_T2_AH_20250827,26_178,2025,0,0,0,0,0,0,1e-04,0,,,1,1,0.4,0.6,0.4,,,"",2025,1e-04,0,0.5,26,13,Czech Republic,0,0,4677382.07597154,2955350.8344767,26_178,2020,0.997118294239044,651.132934570313,5.08888749034163e-14,90,108
480_T4_TP_20250827,136,2025,1,0.344827586206897,1.45,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,1.7375,3.645,0.8,0,0.2,0,0.6,0,0.814655172413793,pisy,2025,0.344827586206897,1,0.3,,13,Czech Republic,0.814655172413793,0.185344827586207,4679926.04013956,2968766.37326987,136,2020,0.998156905174255,490.888549804688,5.36668682788711,90,60
481_T2_AH_20250827,26_178,2025,0.25,0,0.5,1,0,0,1,2500,2.78,2.62,1,1,0.4,0.6,0.4,0,1,psme,2025,1e-04,0,0.5,26,13,Czech Republic,1,0,4677382.07414275,2955370.77007474,26_178,2020,0.997118294239044,651.132934570313,5.08888749034163e-14,90,108
481_T4_TP_20250827,136,2025,0.75,0.655370575836873,1.23333333333333,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,1.76,3.41333333333333,0.8,0,0.2,0,0.6,0,0.792792792792793,pisy,2025,0.655370575836873,1,0.3,,13,Czech Republic,0.792792792792793,0.207207207207207,4679926.06049742,2968746.39803783,136,2020,0.988499522209167,490.888549804688,4.83319305596357,83.5135427080002,42
482_T2_AH_20250827,26_178,2025,0.25,0,0.3,1,0,0,1,2500,2.78,2.62,1,1,0.4,0.6,0.4,0,1,psme,2025,1e-04,0,0.5,26,13,Czech Republic,1,0,4677402.09691825,2955350.94817482,26_178,2020,0.993724346160889,651.132934570313,1.05622464392823,270,134
482_T4_TP_20250827,136,2025,1.5,0,1.7,3,1.01140426470735,0.920619835714305,2.74945927399721,15000,3.32666666666667,1.74666666666667,0.8,0,0.2,0,0.6,0.333333333333333,0.5,piab,2025,1e-04,0,0.3,,13,Czech Republic,0.5,0.5,4679906.03465789,2968746.30559655,136,2020,0.999992728233337,496.525024414063,4.83819414099444,96.990359345855,60
483_T2_AH_20250827,26_179,2025,0,0,0,0,0,0,1e-04,0,,,1,1,0.4,0.4,0.4,,,"",2025,1e-04,0,0.4,26,13,Czech Republic,0,0,4683261.10316489,2956770.72854002,26_179,2020,0.999939382076263,616.569519042969,2.54444374517081e-14,270,90
483_T4_TP_20250827,136,2025,0,0,0,0,0,0,1e-04,0,,,0.8,0,0.2,0,0.6,,,"",2025,1e-04,0,0.3,,13,Czech Republic,0,0,4679926.04237949,2968726.37934046,136,2020,0.982403337955475,492.057281494141,3.71147395029276,81.5321501774071,30
484_T2_AH_20250827,26_179,2025,0.25,0,0.5,1,0,0,1,2500,4.45,1.75,1,1,0.4,0.4,0.4,1,1,piab,2025,1e-04,0,0.4,26,13,Czech Republic,1,0,4683261.5943329,2956751.0754809,26_179,2020,0.999982833862305,616.569519042969,6.63625386238484,180.000000000001,90
484_T4_TP_20250827,136,2025,0.75,0,1.7,1,0,0,1,7500,1.67,4.34,0.8,0,0.2,0,0.6,0,1,pisy,2025,1e-04,0,0.3,,13,Czech Republic,1,0,4679945.99638284,2968746.3807307,136,2020,0.988499522209167,490.888549804688,4.83319305596357,83.5135427080002,42
485_T2_AH_20250827,26_179,2025,0.5,0.235702260395516,0.6,2,0.693147180559945,1,2,5000,2.955,2.03,1,1,0.4,0.4,0.4,0.5,0.541666666666667,piab,2025,0.235702260395516,1,0.4,26,13,Czech Republic,1,0,4683241.5723065,2956750.68279198,26_179,2020,0.999998867511749,616.569519042969,5.79998257480449,187.375895294573,85
485_T4_TP_20250827,137,2025,0.5,0,0.7,1,0,0,1,5000,4.45,1.75,1,1,0,0.8,1,1,1,piab,2025,1e-04,0,0.9,,13,Czech Republic,1,0,4672886.01954488,2973666.37930344,137,2020,0.999999821186066,443.763580322266,1.27222187258541e-14,270,90
486_T2_AH_20250827,26_160,2025,1,0.736842105263158,1.425,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,1.82,1.7475,1,1,0,1,1,0,0.611842105263158,besp,2025,0.736842105263158,1,1,26,13,Czech Republic,0.388157894736842,0.611842105263158,4705661.77897612,2950531.07478531,26_160,2020,0.988686978816986,586.265014648438,7.92040926637953,359.999999999999,42
486_T4_TP_20250827,137,2025,0.5,0,1.2,1,0,0,1,5000,4.45,1.75,1,1,0,0.8,1,1,1,piab,2025,1e-04,0,0.9,,13,Czech Republic,1,0,4672886.05226744,2973686.39888052,137,2020,0.99999988079071,443.763580322266,1.27222187258541e-14,270,95
487_T2_AH_20250827,26_160,2025,0.25,0,1.7,1,0,0,1,2500,1.46,2.31,1,1,0,1,1,0,1,lade,2025,1e-04,0,1,26,13,Czech Republic,1,0,4705681.76377816,2950510.77604567,26_160,2020,0.999584436416626,594.612487792969,7.92040926637953,359.999999999999,67
487_T4_TP_20250827,137,2025,0.75,0,1.7,1,0,0,1,7500,3.73,2.75,1,1,0,0.8,1,0,1,acps,2025,1e-04,0,0.9,,13,Czech Republic,0,1,4672866.07413273,2973686.39671137,137,2020,1,443.763580322266,0.246162145845926,90,120
488_T2_AH_20250827,26_160,2025,0.5,0,3,2,0.693147180559945,1,2,5000,1.7,1.935,1,1,0,1,1,0,0.5,besp,2025,1e-04,0,1,26,13,Czech Republic,0.5,0.5,4705662.04559068,2950490.82306206,26_160,2020,0.999584436416626,594.612487792969,7.92040926637953,359.999999999999,67
488_T4_TP_20250827,137,2025,0.25,0,0.7,1,0,0,1,2500,4.45,1.75,1,1,0,0.8,1,1,1,piab,2025,1e-04,0,0.9,,13,Czech Republic,1,0,4672885.96740567,2973706.34098601,137,2020,0.99999988079071,443.763580322266,1.27222187258541e-14,270,95
489_T2_AH_20250827,26_160,2025,2,1.49740259545387,0.6375,2,0.376770161256437,0.543564443199596,1.45756926498109,20000,1.88,1.65375,1,1,0,1,1,0,0.643382352941177,besp,2025,1.49740259545387,1,1,26,13,Czech Republic,0.356617647058824,0.643382352941177,4705661.32830032,2950510.7559916,26_160,2020,0.999584436416626,594.612487792969,7.92040926637953,359.999999999999,67
489_T4_TP_20250827,137,2025,0.75,0.418081229413177,0.966666666666667,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,3.52333333333333,2.61333333333333,1,1,0,0.8,1,0.5,0.747126436781609,piab,2025,0.418081229413177,1,0.9,,13,Czech Republic,1,0,4672906.03750551,2973686.36688535,137,2020,0.999999523162842,443.763580322266,3.45872399972871,90,67
490_T2_AH_20250827,26_160,2025,1,0.96904755935368,1.225,3,1.03972077083992,0.946394630357186,2.82842712474619,10000,1.875,1.9175,1,1,0,1,1,0,0.431122448979592,lade,2025,0.96904755935368,1,1,26,13,Czech Republic,0.431122448979592,0.568877551020408,4705641.69524089,2950511.11097584,26_160,2020,0.999971985816956,594.612487792969,18.7546095097877,293.396982277894,60
490_T4_TP_20250827,138,2025,0.25,0,0.5,1,0,0,1,2500,4.45,1.75,0.8,0,0,0.6,0.6,1,1,piab,2025,1e-04,0,0.6,,13,Czech Republic,1,0,4677926.12116226,2980086.43061015,138,2020,0.999997019767761,434.208892822266,5.98768233794388,90,60
491_T2_AH_20250827,26_146,2025,1,0,0.9,1,0,0,1,10000,4.56,2.4,1,1,0,0.6,0,0,1,fasy,2025,1e-04,0,0.3,26,13,Czech Republic,0,1,4711061.68608113,2952150.87683242,26_146,2020,0.980866193771362,566.597473144531,2.40502787683268,2.41722155791227e-12,42
491_T4_TP_20250827,138,2025,0,0,0,0,0,0,1e-04,0,,,0.8,0,0,0.6,0.6,,,"",2025,1e-04,0,0.6,,13,Czech Republic,0,0,4677946.0833537,2980086.30384731,138,2020,0.999999046325684,427.915679931641,5.98768233794388,90,42
492_T2_AH_20250827,26_146,2025,0.75,0.866025403784439,0.6,3,1.09861228866811,1,3,7500,3.07666666666667,2.02333333333333,1,1,0,0.6,0,0,0.5,besp,2025,0.866025403784439,1,0.3,26,13,Czech Republic,0,1,4711081.629708,2952130.56273385,26_146,2020,0.997091472148895,569.117492675781,2.40502787683268,1.20861077895614e-12,67
492_T4_TP_20250827,138,2025,1.5,0.389691549988233,1.46666666666667,3,0.867563228481461,0.789690082142847,2.3811015779523,15000,3.72166666666667,1.92416666666667,0.8,0,0,0.6,0.6,0.333333333333333,0.71969696969697,piab,2025,0.389691549988233,1,0.6,,13,Czech Republic,0.71969696969697,0.28030303030303,4677946.03823447,2980066.4435065,138,2020,0.961114823818207,427.915679931641,6.2269463270609,102.471911093872,30
493_T2_AH_20250827,26_146,2025,0.5,0.606091526731326,2.1,1,0.693147180559945,0,2,5000,1.94,1.56,1,1,0,0.6,0,0,1,besp,2025,0.606091526731326,1,0.3,26,13,Czech Republic,0,1,4711061.88038096,2952110.52047139,26_146,2020,0.997091472148895,569.117492675781,2.40502787683268,1.20861077895614e-12,67
493_T4_TP_20250827,138,2025,0.25,0,0.5,1,0,0,1,2500,4.45,1.75,0.8,0,0,0.6,0.6,1,1,piab,2025,1e-04,0,0.6,,13,Czech Republic,1,0,4677966.14559275,2980086.37029165,138,2020,0.999999046325684,427.915679931641,5.98768233794388,90,42
494_T2_AH_20250827,26_146,2025,0.5,0.606091526731326,2.1,2,0.693147180559945,1,2,5000,3.01,2.355,1,1,0,0.6,0,0,0.607142857142857,lade,2025,0.606091526731326,1,0.3,26,13,Czech Republic,0.607142857142857,0.392857142857143,4711061.0225641,2952130.65606814,26_146,2020,0.997091472148895,569.117492675781,2.40502787683268,1.20861077895614e-12,67
494_T4_TP_20250827,138,2025,0.25,0,0.7,1,0,0,1,2500,4.45,1.75,0.8,0,0,0.6,0.6,1,1,piab,2025,1e-04,0,0.6,,13,Czech Republic,1,0,4677945.98772941,2980106.32230383,138,2020,0.999996662139893,427.915679931641,6.21027425306334,92.2765879765386,67
495_T2_AH_20250827,26_146,2025,0.5,0.879105727961654,1.85,2,0.693147180559945,1,2,5000,3.25,1.98,1,1,0,0.6,0,0,0.655405405405405,besp,2025,0.879105727961654,1,0.3,26,13,Czech Republic,0,1,4711041.44385843,2952130.13914208,26_146,2020,0.999992966651917,569.117492675781,7.2314932368332,291.852139725816,85
495_T4_TP_20250827,139,2025,1.5,0.337060035387795,1.3,4,1.242453324894,0.896240625180289,3.46410161513775,15000,3.592,1.968,1,0,0,0.6,1,0,0.576923076923077,absp,2025,0.337060035387795,1,0.8,,13,Czech Republic,0.576923076923077,0.282051282051282,4675186.01738038,2981386.34403593,139,2019,0.999987840652466,457.211791992188,1.27222187258541e-14,90,60
496_T2_AH_20250827,26_143,2025,0,0,0,0,0,0,1e-04,0,,,1,1,0,0.8,1,,,"",2025,1e-04,0,0.9,26,13,Czech Republic,0,0,4710701.80975614,2951410.68154176,26_143,2020,0.999999821186066,624.802490234375,9.77322303902918,87.6500191690163,67
496_T4_TP_20250827,139,2025,0.75,0.794441456307929,20.5666666666667,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,2.96333333333333,2.48333333333333,1,0,0,0.6,1,0.5,0.81955699621826,potr,2025,0.794441456307929,1,0.8,,13,Czech Republic,0.18044300378174,0.81955699621826,4675206.06927672,2981386.43489197,139,2019,0.999987840652466,457.211791992188,1.27222187258541e-14,90,60
497_T2_AH_20250827,26_143,2025,0.5,1.01015254455221,1.75,1,0.693147180559945,0,2,5000,4.45,1.75,1,1,0,0.8,1,1,1,piab,2025,1.01015254455221,1,0.9,26,13,Czech Republic,1,0,4710681.57351844,2951432.1256216,26_143,2020,0.999992311000824,624.047485351563,0.720938504862193,4.04566555482159e-12,60
497_T4_TP_20250827,139,2025,1.75,0.235177894316852,0.642857142857143,4,1.15374194270109,0.832248889600231,3.17003282492367,17500,2.69785714285714,1.70285714285714,1,0,0,0.6,1,0.25,0.596825396825397,besp,2025,0.235177894316852,1,0.8,,13,Czech Republic,0.253968253968254,0.746031746031746,4675206.12257813,2981366.35368001,139,2019,0.999987840652466,457.211791992188,1.27222187258541e-14,90,60
