species_id,species,vegtype,hgt,n,dbh,dmg_bool,celkovy_pocet_poskoz,percentage_damage,dmg_jedinec,dmg_type,dmg_terminal,dmg_term_similar,tot_dmg_terminal,dmg_foliage,dmg_foliage_similar,tot_dmg_foliage,dmg_foliage_leaf_int,dmg_stem,dmg_stem_numeric,dmg_stem_cause,dmg_stem_horizont,dmg_stem_vertical,dmg_stem_grass,dmg_term_sample,dmg_stem_sample,dmg_foliage_sample,subplot,stump,clear,grndwrk,logging_trail,windthrow,standing_deadwood,planting,anti_browsing,comments,photo_sur_n,photo_sur_e,photo_sur_s,photo_sur_w,time,x,y,photo_e,photo_n,naruseni,plot,n_plots,hgt_est,dbh_est
10,BR,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,468_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250527125629179.jpg,DCIM/context_e20250527125623865.jpg,DCIM/context_s20250527125617451.jpg,DCIM/context_w20250527125610420.jpg,2025-05-27T12:55:29Z,15.5491544,49.64199251,DCIM/plot_e_20250527125423002.jpg,DCIM/plot_n_20250527125435323.jpg,TRUE,133,5,1.7,1.7
18,SM,advanced,2–4,4,NA,1,2,50,2,olistení,NA,NA,0,0-20,1,2,0-20,NA,0,NA,NA,NA,NA,NA,NA,NA,469_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250722132802295.jpg,DCIM/context_e20250722132757015.jpg,DCIM/context_s20250722132752018.jpg,DCIM/context_w20250722132740886.jpg,2025-07-22T13:27:12Z,15.21852148,49.6823036,DCIM/plot_e_20250722132414111.jpg,DCIM/plot_n_20250722132425905.jpg,TRUE,70,5,3,3
10,BR,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,469_T4_TP_20250827,1,1,NA,NA,NA,1,1,1,NA,DCIM/context_n20250527130608295.jpg,DCIM/context_e20250527130603397.jpg,DCIM/context_s20250527130557973.jpg,DCIM/context_w20250527130552779.jpg,2025-05-27T13:04:52Z,15.54940975,49.64179973,DCIM/plot_e_20250527130142971.jpg,DCIM/plot_n_20250527130151247.jpg,TRUE,133,5,3,3
18,SM,small,0.4–0.6,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,zver,60-80,NA,NA,NA,"Boční okus, mráz",NA,469_T4_TP_20250827,1,1,NA,NA,NA,1,1,1,NA,DCIM/context_n20250527130608295.jpg,DCIM/context_e20250527130603397.jpg,DCIM/context_s20250527130557973.jpg,DCIM/context_w20250527130552779.jpg,2025-05-27T13:04:52Z,15.54940975,49.64179973,DCIM/plot_e_20250527130142971.jpg,DCIM/plot_n_20250527130151247.jpg,TRUE,133,5,0.5,0.5
18,SM,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,470_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250722133305922.jpg,DCIM/context_e20250722133300324.jpg,DCIM/context_s20250722133252055.jpg,DCIM/context_w20250722133247376.jpg,2025-07-22T13:32:26Z,15.21854002,49.68247964,DCIM/plot_e_20250722133135989.jpg,DCIM/plot_n_20250722133147774.jpg,TRUE,70,5,3,3
19,BO,small,1.3–2.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,470_T4_TP_20250827,1,1,NA,NA,NA,1,0,1,Oplocenka,DCIM/context_n20250527135649419.jpg,DCIM/context_e20250527135641398.jpg,DCIM/context_s20250527135635503.jpg,DCIM/context_w20250527135629277.jpg,2025-05-27T13:54:51Z,15.4781436,49.66785178,DCIM/plot_e_20250527135202845.jpg,DCIM/plot_n_20250527135228590.jpg,TRUE,134,5,1.7,1.7
24,DB,advanced,2–4,1,NA,1,1,100,1,olistení,NA,NA,0,20-40,NA,1,40-60,NA,0,NA,NA,NA,NA,NA,NA,T2471PDB4,471_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka 1/2,DCIM/context_n20250722134320296.jpg,DCIM/context_e20250722134314504.jpg,DCIM/context_s20250722134308821.jpg,DCIM/context_w20250722134303862.jpg,2025-07-22T13:42:27Z,15.21824933,49.68231594,DCIM/plot_e_20250722133743337.jpg,DCIM/plot_n_20250722133751605.jpg,TRUE,70,5,3,3
19,BO,small,0.6–0.8,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,471_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka 1/2,DCIM/context_n20250722134320296.jpg,DCIM/context_e20250722134314504.jpg,DCIM/context_s20250722134308821.jpg,DCIM/context_w20250722134303862.jpg,2025-07-22T13:42:27Z,15.21824933,49.68231594,DCIM/plot_e_20250722133743337.jpg,DCIM/plot_n_20250722133751605.jpg,TRUE,70,5,0.7,0.7
24,DB,small,1.3–2.0,1,NA,1,1,100,1,olistení,NA,NA,0,40-60,NA,1,40-60,NA,0,NA,NA,NA,NA,NA,NA,T2471ODB4,471_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka 1/2,DCIM/context_n20250722134320296.jpg,DCIM/context_e20250722134314504.jpg,DCIM/context_s20250722134308821.jpg,DCIM/context_w20250722134303862.jpg,2025-07-22T13:42:27Z,15.21824933,49.68231594,DCIM/plot_e_20250722133743337.jpg,DCIM/plot_n_20250722133751605.jpg,TRUE,70,5,1.7,1.7
19,BO,small,1.3–2.0,2,NA,1,2,100,1,olistení,NA,NA,0,0-20,1,2,60-80,NA,0,NA,NA,NA,NA,NA,NA,T4471OBO4,471_T4_TP_20250827,1,1,NA,NA,1,NA,NA,1,Oplocenka,DCIM/context_n20250527140644016.jpg,DCIM/context_e20250527140638081.jpg,DCIM/context_s20250527140631724.jpg,DCIM/context_w20250527140624538.jpg,2025-05-27T14:05:28Z,15.47839852,49.66765924,DCIM/plot_e_20250527140120302.jpg,DCIM/plot_n_20250527140129987.jpg,TRUE,134,5,1.7,1.7
18,SM,advanced,2–4,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,472_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250722134735492.jpg,DCIM/context_e20250722134729125.jpg,DCIM/context_s20250722134722929.jpg,DCIM/context_w20250722134717365.jpg,2025-07-22T13:47:01Z,15.21849831,49.68211846,DCIM/plot_e_20250722134515690.jpg,DCIM/plot_n_20250722134522689.jpg,TRUE,70,5,3,3
24,DB,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,472_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,0,NA,DCIM/context_n20250722134735492.jpg,DCIM/context_e20250722134729125.jpg,DCIM/context_s20250722134722929.jpg,DCIM/context_w20250722134717365.jpg,2025-07-22T13:47:01Z,15.21849831,49.68211846,DCIM/plot_e_20250722134515690.jpg,DCIM/plot_n_20250722134522689.jpg,TRUE,70,5,0.5,0.5
13,BK,small,0.6–0.8,1,NA,1,1,100,1,olistení,NA,NA,0,80-100,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz,472_T4_TP_20250827,NA,1,NA,0,1,1,1,1,NA,DCIM/context_n20250527141358122.jpg,DCIM/context_e20250527141351439.jpg,DCIM/context_s20250527141344609.jpg,DCIM/context_w20250527141338441.jpg,2025-05-27T14:12:36Z,15.47812191,49.66767216,DCIM/plot_e_20250527141022993.jpg,DCIM/plot_n_20250527141039925.jpg,TRUE,134,5,0.7,0.7
10,BR,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,472_T4_TP_20250827,NA,1,NA,0,1,1,1,1,NA,DCIM/context_n20250527141358122.jpg,DCIM/context_e20250527141351439.jpg,DCIM/context_s20250527141344609.jpg,DCIM/context_w20250527141338441.jpg,2025-05-27T14:12:36Z,15.47812191,49.66767216,DCIM/plot_e_20250527141022993.jpg,DCIM/plot_n_20250527141039925.jpg,TRUE,134,5,0.5,0.5
24,DB,advanced,2–4,3,NA,1,3,100,1,olistení,NA,NA,0,40-60,2,3,40-60,NA,0,NA,NA,NA,NA,NA,NA,T2473PDB4,473_T2_AH_20250827,1,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250722141150276.jpg,DCIM/context_e20250722141126986.jpg,DCIM/context_s20250722141121400.jpg,DCIM/context_w20250722141112029.jpg,2025-07-22T14:10:43Z,15.22234954,49.69455784,DCIM/plot_e_20250722140736114.jpg,DCIM/plot_n_20250722140748060.jpg,TRUE,71,5,3,3
10,BR,small,1.0–1.3,4,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,473_T4_TP_20250827,NA,1,NA,NA,1,NA,NA,1,Oplocenka,DCIM/context_n20250527141954524.jpg,DCIM/context_e20250527141948338.jpg,DCIM/context_s20250527141942554.jpg,DCIM/context_w20250527141936912.jpg,2025-05-27T14:17:58Z,15.47784537,49.6676866,DCIM/plot_e_20250527141615820.jpg,DCIM/plot_n_20250527141625808.jpg,TRUE,134,5,1.2,1.2
24,DB,advanced,2–4,3,NA,1,3,100,1,olistení,NA,NA,0,40-60,2,3,60-80,NA,0,NA,NA,NA,NA,NA,NA,T2474PDB4,474_T2_AH_20250827,1,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250722142342317.jpg,DCIM/context_e20250722142335534.jpg,DCIM/context_s20250722142317508.jpg,DCIM/context_w20250722142309038.jpg,2025-07-22T14:22:31Z,15.22208003,49.69457131,DCIM/plot_e_20250722142035667.jpg,DCIM/plot_n_20250722142043988.jpg,TRUE,71,5,3,3
20,OS,small,1.3–2.0,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,zver,20-40,NA,NA,NA,NA,NA,474_T4_TP_20250827,NA,1,NA,NA,1,1,NA,0,NA,DCIM/context_n20250527143221518.jpg,DCIM/context_e20250527143214981.jpg,DCIM/context_s20250527143206657.jpg,DCIM/context_w20250527143159702.jpg,2025-05-27T14:30:47Z,15.47810262,49.66749312,DCIM/plot_e_20250527142708387.jpg,DCIM/plot_n_20250527142716077.jpg,TRUE,134,5,1.7,1.7
24,DB,advanced,2–4,4,NA,1,4,100,1,olistení,NA,NA,0,40-60,3,4,60-80,NA,0,NA,NA,NA,NA,NA,NA,T2475PDB4,475_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250722142939092.jpg,DCIM/context_e20250722142932841.jpg,DCIM/context_s20250722142927381.jpg,DCIM/context_w20250722142921400.jpg,2025-07-22T14:28:41Z,15.22205293,49.69439611,DCIM/plot_e_20250722142616002.jpg,DCIM/plot_n_20250722142628015.jpg,TRUE,71,5,3,3
4,KL,advanced,2–4,1,NA,1,0,0,1,terminal,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,475_T4_TP_20250827,1,1,NA,NA,NA,NA,1,1,JV v Obalu,DCIM/context_n20250527152358363.jpg,DCIM/context_e20250527152351344.jpg,DCIM/context_s20250527152345130.jpg,DCIM/context_w20250527152338643.jpg,2025-05-27T15:22:43Z,15.36723923,49.7324772,DCIM/plot_e_20250527151543292.jpg,DCIM/plot_n_20250527151553188.jpg,TRUE,135,5,3,3
17,MD,advanced,2–4,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,475_T4_TP_20250827,1,1,NA,NA,NA,NA,1,1,JV v Obalu,DCIM/context_n20250527152358363.jpg,DCIM/context_e20250527152351344.jpg,DCIM/context_s20250527152345130.jpg,DCIM/context_w20250527152338643.jpg,2025-05-27T15:22:43Z,15.36723923,49.7324772,DCIM/plot_e_20250527151543292.jpg,DCIM/plot_n_20250527151553188.jpg,TRUE,135,5,3,3
10,BR,small,0.6–0.8,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,cerstve,1,mechanizace,80-100,NA,NA,NA,Prořezávka BR,NA,475_T4_TP_20250827,1,1,NA,NA,NA,NA,1,1,JV v Obalu,DCIM/context_n20250527152358363.jpg,DCIM/context_e20250527152351344.jpg,DCIM/context_s20250527152345130.jpg,DCIM/context_w20250527152338643.jpg,2025-05-27T15:22:43Z,15.36723923,49.7324772,DCIM/plot_e_20250527151543292.jpg,DCIM/plot_n_20250527151553188.jpg,TRUE,135,5,0.7,0.7
18,SM,advanced,2–4,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,476_T2_AH_20250827,NA,1,NA,NA,1,NA,1,0,Jarní mráz,DCIM/context_n20250722143650242.jpg,DCIM/context_e20250722143645379.jpg,DCIM/context_s20250722143640519.jpg,DCIM/context_w20250722143635792.jpg,2025-07-22T14:36:00Z,15.2217976,49.69458338,DCIM/plot_e_20250722143352381.jpg,DCIM/plot_n_20250722143438021.jpg,TRUE,71,5,3,3
18,SM,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,476_T2_AH_20250827,NA,1,NA,NA,1,NA,1,0,Jarní mráz,DCIM/context_n20250722143650242.jpg,DCIM/context_e20250722143645379.jpg,DCIM/context_s20250722143640519.jpg,DCIM/context_w20250722143635792.jpg,2025-07-22T14:36:00Z,15.2217976,49.69458338,DCIM/plot_e_20250722143352381.jpg,DCIM/plot_n_20250722143438021.jpg,TRUE,71,5,1.7,1.7
10,BR,small,1.0–1.3,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,Prořezávka BR,NA,476_T4_TP_20250827,NA,1,NA,1,NA,NA,NA,0,NA,DCIM/context_n20250527153437898.jpg,DCIM/context_e20250527153432063.jpg,DCIM/context_s20250527153426736.jpg,DCIM/context_w20250527153419571.jpg,2025-05-27T15:33:39Z,15.36721064,49.73233367,DCIM/plot_e_20250527152826403.jpg,DCIM/plot_n_20250527152857806.jpg,TRUE,135,5,1.2,1.2
28,VRX,small,0.6–0.8,2,NA,1,1,50,2,kmen,NA,NA,0,NA,NA,0,NA,cerstve,1,mechanizace,80-100,NA,NA,NA,Prořezávka BR,NA,476_T4_TP_20250827,NA,1,NA,1,NA,NA,NA,0,NA,DCIM/context_n20250527153437898.jpg,DCIM/context_e20250527153432063.jpg,DCIM/context_s20250527153426736.jpg,DCIM/context_w20250527153419571.jpg,2025-05-27T15:33:39Z,15.36721064,49.73233367,DCIM/plot_e_20250527152826403.jpg,DCIM/plot_n_20250527152857806.jpg,TRUE,135,5,0.7,0.7
20,OS,small,0.2–0.4,1,NA,1,1,100,1,terminal,chybajuci,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,Prořezávka BR,NA,476_T4_TP_20250827,NA,1,NA,1,NA,NA,NA,0,NA,DCIM/context_n20250527153437898.jpg,DCIM/context_e20250527153432063.jpg,DCIM/context_s20250527153426736.jpg,DCIM/context_w20250527153419571.jpg,2025-05-27T15:33:39Z,15.36721064,49.73233367,DCIM/plot_e_20250527152826403.jpg,DCIM/plot_n_20250527152857806.jpg,TRUE,135,5,0.3,0.3
19,BO,small,0.8–1.0,5,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,477_T2_AH_20250827,NA,1,NA,1,1,NA,NA,0,NA,DCIM/context_n20250722144539414.jpg,DCIM/context_e20250722144529421.jpg,DCIM/context_s20250722144521403.jpg,DCIM/context_w20250722144515940.jpg,2025-07-22T14:44:53Z,15.22209027,49.69475116,DCIM/plot_e_20250722144310604.jpg,DCIM/plot_n_20250722144320911.jpg,TRUE,71,5,0.9,0.9
22,TR,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,477_T2_AH_20250827,NA,1,NA,1,1,NA,NA,0,NA,DCIM/context_n20250722144539414.jpg,DCIM/context_e20250722144529421.jpg,DCIM/context_s20250722144521403.jpg,DCIM/context_w20250722144515940.jpg,2025-07-22T14:44:53Z,15.22209027,49.69475116,DCIM/plot_e_20250722144310604.jpg,DCIM/plot_n_20250722144320911.jpg,TRUE,71,5,0.3,0.3
18,SM,small,1.3–2.0,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,Prořezávka BR,NA,477_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Repelent,DCIM/context_n20250527154411404.jpg,DCIM/context_e20250527154406690.jpg,DCIM/context_s20250527154400900.jpg,DCIM/context_w20250527154354695.jpg,2025-05-27T15:42:46Z,15.36748458,49.73228036,DCIM/plot_e_20250527153834132.jpg,DCIM/plot_n_20250527153852554.jpg,TRUE,135,5,1.7,1.7
30,JR,small,0.8–1.0,3,NA,1,1,33.33333333333333,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,zver,80-100,NA,NA,NA,"Prořezávka BR, okus",NA,477_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Repelent,DCIM/context_n20250527154411404.jpg,DCIM/context_e20250527154406690.jpg,DCIM/context_s20250527154400900.jpg,DCIM/context_w20250527154354695.jpg,2025-05-27T15:42:46Z,15.36748458,49.73228036,DCIM/plot_e_20250527153834132.jpg,DCIM/plot_n_20250527153852554.jpg,TRUE,135,5,0.9,0.9
27,JIV,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,478_T2_AH_20250827,NA,1,NA,1,NA,NA,NA,0,NA,DCIM/context_n20250724081013010.jpg,DCIM/context_e20250724081007179.jpg,DCIM/context_s20250724081002620.jpg,DCIM/context_w20250724080956670.jpg,2025-07-24T08:09:31Z,14.93367853,49.6030131,DCIM/plot_e_20250724080844097.jpg,DCIM/plot_n_20250724080852615.jpg,TRUE,72,5,0.3,0.3
18,SM,small,0.8–1.0,3,NA,1,3,100,1,olistení,NA,NA,0,0-20,2,3,80-100,NA,0,NA,NA,NA,NA,NA,NA,NA,478_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Repelent,DCIM/context_n20250527155139025.jpg,DCIM/context_e20250527155133400.jpg,DCIM/context_s20250527155127240.jpg,DCIM/context_w20250527155121504.jpg,2025-05-27T15:50:40Z,15.36719598,49.7321156,DCIM/plot_e_20250527154658513.jpg,DCIM/plot_n_20250527154716378.jpg,TRUE,135,5,0.9,0.9
10,BR,small,0.2–0.4,2,NA,1,1,50,1,kmen,NA,NA,0,NA,NA,0,NA,cerstve,1,mechanizace,80-100,NA,NA,NA,NA,NA,478_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Repelent,DCIM/context_n20250527155139025.jpg,DCIM/context_e20250527155133400.jpg,DCIM/context_s20250527155127240.jpg,DCIM/context_w20250527155121504.jpg,2025-05-27T15:50:40Z,15.36719598,49.7321156,DCIM/plot_e_20250527154658513.jpg,DCIM/plot_n_20250527154716378.jpg,TRUE,135,5,0.3,0.3
18,SM,small,0.8–1.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,479_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250527160641745.jpg,DCIM/context_e20250527160636760.jpg,DCIM/context_s20250527160631559.jpg,DCIM/context_w20250527160617923.jpg,2025-05-27T16:05:44Z,15.36694286,49.73231417,DCIM/plot_e_20250527155711416.jpg,DCIM/plot_n_20250527155721995.jpg,TRUE,135,5,0.9,0.9
20,OS,small,0.2–0.4,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,80-100,NA,NA,NA,NA,NA,479_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250527160641745.jpg,DCIM/context_e20250527160636760.jpg,DCIM/context_s20250527160631559.jpg,DCIM/context_w20250527160617923.jpg,2025-05-27T16:05:44Z,15.36694286,49.73231417,DCIM/plot_e_20250527155711416.jpg,DCIM/plot_n_20250527155721995.jpg,TRUE,135,5,0.3,0.3
17,MD,small,0.4–0.6,2,NA,1,1,50,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,nejasna,0-20,NA,NA,NA,Mráz,NA,479_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250527160641745.jpg,DCIM/context_e20250527160636760.jpg,DCIM/context_s20250527160631559.jpg,DCIM/context_w20250527160617923.jpg,2025-05-27T16:05:44Z,15.36694286,49.73231417,DCIM/plot_e_20250527155711416.jpg,DCIM/plot_n_20250527155721995.jpg,TRUE,135,5,0.5,0.5
28,VRX,small,0.4–0.6,2,NA,1,1,50,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,80-100,NA,NA,NA,NA,NA,479_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250527160641745.jpg,DCIM/context_e20250527160636760.jpg,DCIM/context_s20250527160631559.jpg,DCIM/context_w20250527160617923.jpg,2025-05-27T16:05:44Z,15.36694286,49.73231417,DCIM/plot_e_20250527155711416.jpg,DCIM/plot_n_20250527155721995.jpg,TRUE,135,5,0.5,0.5
10,BR,small,0.4–0.6,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,mechanizace,80-100,NA,NA,NA,NA,NA,479_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250527160641745.jpg,DCIM/context_e20250527160636760.jpg,DCIM/context_s20250527160631559.jpg,DCIM/context_w20250527160617923.jpg,2025-05-27T16:05:44Z,15.36694286,49.73231417,DCIM/plot_e_20250527155711416.jpg,DCIM/plot_n_20250527155721995.jpg,TRUE,135,5,0.5,0.5
19,BO,small,1.3–2.0,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,480_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,1,Repelent,DCIM/context_n20250604095100397.jpg,DCIM/context_e20250604095053724.jpg,DCIM/context_s20250604095048292.jpg,DCIM/context_w20250604095040740.jpg,2025-06-04T09:49:38Z,14.98121527,49.72197575,DCIM/plot_e_20250604094650179.jpg,DCIM/plot_n_20250604094701776.jpg,TRUE,136,5,1.7,1.7
10,BR,small,0.6–0.8,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,480_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,1,Repelent,DCIM/context_n20250604095100397.jpg,DCIM/context_e20250604095053724.jpg,DCIM/context_s20250604095048292.jpg,DCIM/context_w20250604095040740.jpg,2025-06-04T09:49:38Z,14.98121527,49.72197575,DCIM/plot_e_20250604094650179.jpg,DCIM/plot_n_20250604094701776.jpg,TRUE,136,5,0.7,0.7
23,DG,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,481_T2_AH_20250827,NA,1,1,NA,1,1,1,1,Oplocenka,DCIM/context_n20250724082224535.jpg,DCIM/context_e20250724082219019.jpg,DCIM/context_s20250724082213523.jpg,DCIM/context_w20250724082207661.jpg,2025-07-24T08:21:27Z,14.9337219,49.60337431,DCIM/plot_e_20250724082043073.jpg,DCIM/plot_n_20250724082048935.jpg,TRUE,72,5,0.5,0.5
19,BO,small,1.3–2.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,481_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,1,Repelent,DCIM/context_n20250604095638234.jpg,DCIM/context_e20250604095631921.jpg,DCIM/context_s20250604095624390.jpg,DCIM/context_w20250604095618578.jpg,2025-06-04T09:55:42Z,14.98119704,49.72179659,DCIM/plot_e_20250604095406016.jpg,DCIM/plot_n_20250604095414816.jpg,TRUE,136,5,1.7,1.7
10,BR,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,481_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,1,Repelent,DCIM/context_n20250604095638234.jpg,DCIM/context_e20250604095631921.jpg,DCIM/context_s20250604095624390.jpg,DCIM/context_w20250604095618578.jpg,2025-06-04T09:55:42Z,14.98119704,49.72179659,DCIM/plot_e_20250604095406016.jpg,DCIM/plot_n_20250604095414816.jpg,TRUE,136,5,0.3,0.3
23,DG,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,482_T2_AH_20250827,NA,1,1,NA,NA,1,1,1,"Oplocenka, jarní mráz",DCIM/context_n20250724082542374.jpg,DCIM/context_e20250724082536894.jpg,DCIM/context_s20250724082531385.jpg,DCIM/context_w20250724082525232.jpg,2025-07-24T08:24:47Z,14.93398022,49.60318444,DCIM/plot_e_20250724082406210.jpg,DCIM/plot_n_20250724082412943.jpg,TRUE,72,5,0.3,0.3
18,SM,small,1.3–2.0,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,482_T4_TP_20250827,NA,1,NA,1,NA,NA,NA,0,NA,DCIM/context_n20250604100611245.jpg,DCIM/context_e20250604100606402.jpg,DCIM/context_s20250604100601691.jpg,DCIM/context_w20250604100556043.jpg,2025-06-04T10:05:01Z,14.98091981,49.72180796,DCIM/plot_e_20250604100108031.jpg,DCIM/plot_n_20250604100118178.jpg,TRUE,136,5,1.7,1.7
10,BR,small,1.3–2.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,482_T4_TP_20250827,NA,1,NA,1,NA,NA,NA,0,NA,DCIM/context_n20250604100611245.jpg,DCIM/context_e20250604100606402.jpg,DCIM/context_s20250604100601691.jpg,DCIM/context_w20250604100556043.jpg,2025-06-04T10:05:01Z,14.98091981,49.72180796,DCIM/plot_e_20250604100108031.jpg,DCIM/plot_n_20250604100118178.jpg,TRUE,136,5,1.7,1.7
30,JR,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,482_T4_TP_20250827,NA,1,NA,1,NA,NA,NA,0,NA,DCIM/context_n20250604100611245.jpg,DCIM/context_e20250604100606402.jpg,DCIM/context_s20250604100601691.jpg,DCIM/context_w20250604100556043.jpg,2025-06-04T10:05:01Z,14.98091981,49.72180796,DCIM/plot_e_20250604100108031.jpg,DCIM/plot_n_20250604100118178.jpg,TRUE,136,5,1.7,1.7
18,SM,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,484_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Nátěr,DCIM/context_n20250724085122002.jpg,DCIM/context_e20250724085116559.jpg,DCIM/context_s20250724085111795.jpg,DCIM/context_w20250724085106532.jpg,2025-07-24T08:50:24Z,15.01617432,49.61217713,DCIM/plot_e_20250724084944234.jpg,DCIM/plot_n_20250724084952570.jpg,TRUE,73,5,0.5,0.5
